Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-13 00:00:00-04:00,44.378198277024026,44.87129052652526,44.08234408485759,44.12027359008789,17169300,0.0,0.0
2014-10-14 00:00:00-04:00,43.005118219966604,44.39336036132703,42.52720135600801,43.991302490234375,29096800,0.0,0.0
2014-10-15 00:00:00-04:00,43.255470424040624,43.5285675062694,41.1617280561773,42.125152587890625,37866900,0.0,0.0
2014-10-16 00:00:00-04:00,41.53344300933894,42.46652275160352,41.17689928487514,41.783782958984375,31965100,0.0,0.0
2014-10-17 00:00:00-04:00,42.27686393904895,43.07339498598843,42.15548780707565,42.63340759277344,20183500,0.0,0.0
2014-10-20 00:00:00-04:00,42.557556722226856,43.050649013840484,42.534799595912254,42.959617614746094,10807600,0.0,0.0
2014-10-21 00:00:00-04:00,43.41476012030726,44.006468318248345,43.30097164046042,43.94578170776367,14020400,0.0,0.0
2014-10-22 00:00:00-04:00,44.0292439787777,44.19613438730523,43.5740812161055,43.581668853759766,13750700,0.0,0.0
2014-10-23 00:00:00-04:00,44.08992876894439,44.4540572275689,43.95338023523073,44.04441452026367,12641900,0.0,0.0
2014-10-24 00:00:00-04:00,43.9988829964063,44.59059118653773,43.9988829964063,44.56024932861328,13758000,0.0,0.0
2014-10-27 00:00:00-04:00,44.34026842659351,44.59819311152164,44.18854751301772,44.48440170288086,11087100,0.0,0.0
2014-10-28 00:00:00-04:00,44.65886248353022,45.280915384364526,44.61334825273015,45.23540115356445,13625000,0.0,0.0
2014-10-29 00:00:00-04:00,45.227814986368756,45.34919109549733,44.57541731461464,44.97747802734375,16712100,0.0,0.0
2014-10-30 00:00:00-04:00,44.71196588526276,45.27333219971074,44.69679350986311,45.05333709716797,14709800,0.0,0.0
2014-10-31 00:00:00-04:00,45.607132878025475,45.92574709321739,45.41748245516993,45.88022994995117,18347600,0.0,0.0
2014-11-03 00:00:00-05:00,46.11538816042048,46.388485176941664,45.78918926777965,46.18366241455078,11841200,0.0,0.0
2014-11-04 00:00:00-05:00,45.698160954425745,45.79677707734745,45.07610498966468,45.705745697021484,15295800,0.0,0.0
2014-11-05 00:00:00-05:00,46.12297268167178,46.449171572750785,45.81194616853079,46.388484954833984,14063800,0.0,0.0
2014-11-06 00:00:00-05:00,46.33538447641881,46.50986248721517,45.994013197106234,46.44917297363281,10421600,0.0,0.0
2014-11-07 00:00:00-05:00,46.32779905001199,46.691927467368224,46.16849341001277,46.63124084472656,12384600,0.0,0.0
2014-11-10 00:00:00-05:00,46.46436367178747,46.9802131652832,46.426434157761456,46.9802131652832,10801000,0.0,0.0
2014-11-11 00:00:00-05:00,46.813317955408365,46.949866515500375,46.494706577751195,46.55539321899414,12539800,0.0,0.0
2014-11-12 00:00:00-05:00,45.83470749873098,46.15332167702532,45.69057423583321,45.940914154052734,17219600,0.0,0.0
2014-11-13 00:00:00-05:00,45.8954089234529,45.994027967777434,45.50852327854313,45.69058609008789,12240400,0.0,0.0
2014-11-14 00:00:00-05:00,45.70574705860763,45.98642884437825,45.65264517734928,45.7285041809082,6803400,0.0,0.0
2014-11-17 00:00:00-05:00,45.5160938460999,45.91815174904649,45.43264721103507,45.80436325073242,9017600,0.0,0.0
2014-11-18 00:00:00-05:00,45.78160714546051,46.13815083706217,45.66781863742963,45.918155670166016,8897800,0.0,0.0
2014-11-19 00:00:00-05:00,45.857460140771764,46.11538476026514,45.62988027506231,45.971248626708984,9210100,0.0,0.0
2014-11-20 00:00:00-05:00,45.66781384159151,45.705743340285274,45.3264425656771,45.60712432861328,10917300,0.0,0.0
2014-11-21 00:00:00-05:00,46.327803690531965,46.327803690531965,45.74368005818948,45.85747146606445,12340500,0.0,0.0
2014-11-24 00:00:00-05:00,46.047111502480696,46.509858879225206,46.047111502480696,46.244346618652344,8335000,0.0,0.0
2014-11-25 00:00:00-05:00,46.39606919229909,46.39606919229909,45.47816204079691,45.74367141723633,14802600,0.0,0.0
2014-11-26 00:00:00-05:00,45.948495342047195,45.948495342047195,45.667813580714416,45.774017333984375,7626600,0.0,0.0
2014-11-28 00:00:00-05:00,45.81952823525833,45.94090435017441,45.5388436182741,45.6374626159668,6759600,0.0,0.0
2014-12-01 00:00:00-05:00,45.50092182910085,45.675399842970364,45.17472292243838,45.51609420776367,12771600,0.0,0.0
2014-12-02 00:00:00-05:00,45.52366679909661,46.418816644424616,45.51608205870737,46.33537292480469,12546600,0.0,0.0
2014-12-03 00:00:00-05:00,46.2443586873968,46.74503569093578,46.13057016931365,46.684349060058594,12115500,0.0,0.0
2014-12-04 00:00:00-05:00,46.35056637655842,46.70711012977129,46.1533311922544,46.5629768371582,11515200,0.0,0.0
2014-12-05 00:00:00-05:00,47.0408902141515,47.8374243154129,46.94227407656563,47.564327239990234,20071100,0.0,0.0
2014-12-08 00:00:00-05:00,47.48845543550715,47.91327334137894,47.230530795127,47.54155731201172,15528200,0.0,0.0
2014-12-09 00:00:00-05:00,46.91949789178488,47.67809933154751,46.69950567356819,47.37466049194336,19676400,0.0,0.0
2014-12-10 00:00:00-05:00,47.15467036242531,47.21535987305972,45.79677294724947,46.03194046020508,29620600,0.0,0.0
2014-12-11 00:00:00-05:00,46.403658458630645,47.07881631309845,46.35814421470919,46.38090133666992,16886200,0.0,0.0
2014-12-12 00:00:00-05:00,45.918149436959865,46.44158634188833,45.48574679870123,45.54643630981445,17405400,0.0,0.0
2014-12-15 00:00:00-05:00,46.0774677881317,46.13056967476838,44.59819391822286,44.878875732421875,19209900,0.0,0.0
2014-12-16 00:00:00-05:00,44.317500864979664,45.409888941713945,44.08233623811011,44.32508850097656,20709700,0.0,0.0
2014-12-17 00:00:00-05:00,44.431298831502154,45.387138540139446,44.256820797603275,45.34162139892578,17856400,0.0,0.0
2014-12-18 00:00:00-05:00,46.00159902442207,46.638824462890625,45.84987813072282,46.638824462890625,18173400,0.0,0.0
2014-12-19 00:00:00-05:00,46.578155107701924,47.2988245557054,46.555395084217174,46.9802131652832,22756400,0.0,0.0
2014-12-22 00:00:00-05:00,47.15468628551564,47.28365009224439,46.737455887437655,46.98779296875,17073400,0.0,0.0
2014-12-23 00:00:00-05:00,47.07122769270676,47.76914265454799,46.980196312931085,47.39742660522461,13552600,0.0,0.0
2014-12-24 00:00:00-05:00,47.59466463754653,47.6932807598721,47.23812096715832,47.39742660522461,7412500,0.0,0.0
2014-12-26 00:00:00-05:00,47.541562390472,47.70845567379143,47.3443272415054,47.450531005859375,6086500,0.0,0.0
2014-12-29 00:00:00-05:00,47.351916734806316,48.04983180374609,47.222955834820695,47.76156234741211,10601200,0.0,0.0
