Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-13 00:00:00-04:00,12.287952914715502,12.349087058517748,12.162088394165039,12.162088394165039,31301743,0.0,0.0
2014-10-14 00:00:00-04:00,12.183666892617234,12.248397275213746,12.126128976562494,12.169281959533691,29970858,0.0,0.0
2014-10-15 00:00:00-04:00,12.111743311661918,12.21962757885075,11.903168151531105,12.180069923400879,64291719,0.0,0.0
2014-10-16 00:00:00-04:00,12.093768145557432,12.165690112486782,11.957114864553594,12.097363471984863,38686088,0.0,0.0
2014-10-17 00:00:00-04:00,12.14050892334293,12.298738593411809,12.10454751085372,12.255584716796875,32399074,0.0,0.0
2014-10-20 00:00:00-04:00,12.255589885775903,12.331108974668494,12.169283004284221,12.327512741088867,20202519,0.0,0.0
2014-10-21 00:00:00-04:00,12.323915882295331,12.464164444086784,12.259185497425507,12.449779510498047,28822024,0.0,0.0
2014-10-22 00:00:00-04:00,12.507319474894292,12.510915708618738,12.363473758475775,12.406627655029297,33051144,0.0,0.0
2014-10-23 00:00:00-04:00,12.241210330733184,12.266383066845195,12.029038829017482,12.104557037353516,73984061,0.0,0.0
2014-10-24 00:00:00-04:00,12.090166821480016,12.205242646636375,11.982282554291185,12.180069923400879,39501672,0.0,0.0
2014-10-27 00:00:00-04:00,12.183664914305849,12.313124750338236,12.176472448931948,12.266375541687012,33575051,0.0,0.0
2014-10-28 00:00:00-04:00,12.338302755544564,12.374264189676909,12.25559209273814,12.345495223999023,34478814,0.0,0.0
2014-10-29 00:00:00-04:00,12.370667457580566,12.460570585223214,12.287956798102911,12.370667457580566,29961590,0.0,0.0
2014-10-30 00:00:00-04:00,12.323918022449666,12.424608942497683,12.269976328403956,12.410224914550781,24470433,0.0,0.0
2014-10-31 00:00:00-04:00,12.500123563360646,12.53248874982344,12.435393190435054,12.528892517089844,31816117,0.0,0.0
2014-11-03 00:00:00-05:00,12.575642634487028,12.597219122749031,12.446181888635845,12.528892517089844,29410542,0.0,0.0
2014-11-04 00:00:00-05:00,12.575642312798088,12.615199055576625,12.45696936004381,12.51091194152832,23619630,0.0,0.0
2014-11-05 00:00:00-05:00,12.56485638441007,12.57204885127864,12.482144831701058,12.557663917541504,20637850,0.0,0.0
2014-11-06 00:00:00-05:00,12.550472962303717,12.568454131640861,12.413820616040745,12.485742568969727,23095459,0.0,0.0
2014-11-07 00:00:00-05:00,12.482143811492362,12.575644056862126,12.417413431245405,12.55406665802002,23810419,0.0,0.0
