Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-10-13 00:00:00-04:00,70.936134810835,71.4903802836627,70.27703224083132,70.35942077636719,5194500,0.0,0.0
2014-10-14 00:00:00-04:00,70.74891802953215,70.79385517113772,69.34831806854105,69.66289520263672,5869000,0.0,0.0
2014-10-15 00:00:00-04:00,68.78655177772056,69.3258201054947,67.97765500034248,68.73412322998047,8580700,0.0,0.0
2014-10-16 00:00:00-04:00,67.61066314050713,68.17989156999207,67.27362322455188,68.00013732910156,7226400,0.0,0.0
2014-10-17 00:00:00-04:00,68.22481356932452,68.90639039104835,67.8203680455983,68.53939056396484,6260100,0.0,0.0
2014-10-20 00:00:00-04:00,68.65174517580998,70.19464744293951,68.59931091014681,70.06732177734375,6883100,0.0,0.0
2014-10-21 00:00:00-04:00,69.85010289357741,70.37438830790201,69.03370907494916,70.2021255493164,6982200,0.0,0.0
2014-10-22 00:00:00-04:00,70.29202906763953,71.16833750277783,70.13474337781611,70.74890899658203,5148200,0.0,0.0
2014-10-23 00:00:00-04:00,71.10841678690348,71.39302814543593,70.02987990945954,70.22461700439453,5805000,0.0,0.0
2014-10-24 00:00:00-04:00,70.22462462443215,70.99607594686974,70.0673389317853,70.85376739501953,4005800,0.0,0.0
2014-10-27 00:00:00-04:00,70.76387915934782,71.33310182586628,70.63654777341782,70.86873626708984,3135500,0.0,0.0
2014-10-28 00:00:00-04:00,70.9211560623919,71.34807586669922,70.62905333914391,71.34807586669922,3368300,0.0,0.0
2014-10-29 00:00:00-04:00,71.52783955437698,71.52783955437698,70.45679418902282,70.9211654663086,3274300,0.0,0.0
2014-10-30 00:00:00-04:00,70.74140000096729,71.97722235899627,70.51670866314238,71.64018249511719,3567200,0.0,0.0
2014-10-31 00:00:00-04:00,72.20940774685666,72.45656763645991,71.58775088166954,72.02964782714844,5259300,0.0,0.0
2014-11-03 00:00:00-05:00,71.85739006626264,72.22438992797336,71.61022444511144,71.7750015258789,4330400,0.0,0.0
2014-11-04 00:00:00-05:00,72.00719392993248,72.53147951681031,71.894845385806,72.4490966796875,3944500,0.0,0.0
2014-11-05 00:00:00-05:00,73.04076557495588,73.29542257786704,72.17944033400883,72.56890869140625,3804100,0.0,0.0
2014-11-06 00:00:00-05:00,72.62135121686676,72.80110543840837,72.28431133719077,72.50900268554688,4198500,0.0,0.0
2014-11-07 00:00:00-05:00,72.50900396125671,72.50900396125671,71.52783857998686,72.50151824951172,5273400,0.0,0.0
2014-11-10 00:00:00-05:00,72.20192535213617,72.64382235288441,72.02217112422873,72.62884521484375,3345500,0.0,0.0
2014-11-11 00:00:00-05:00,72.62137287359644,72.93594428367487,72.38169860197212,72.4266357421875,3263600,0.0,0.0
2014-11-12 00:00:00-05:00,72.42660408026094,72.94340382395579,72.0670956871294,72.7711410522461,3247500,0.0,0.0
2014-11-13 00:00:00-05:00,72.29930680681797,74.11933518997635,72.29930680681797,73.80476379394531,6257900,0.0,0.0
